StudentID,Gender,Age,StudyHours,GPA,Attendance,Participation,AssignmentsCompleted,ProjectsCompleted,Extracurriculars
1623,Female,23,10.51,0.74,67.15,1.43,9.0,0.0,Clubs
1624,Female,19,2.91,1.75,,1.87,15.0,0.0,Clubs
1625,Female,22,6.71,1.57,55.32,8.92,17.0,1.0,Sports
1626,Male,19,12.45,1.62,98.46,0.07,13.0,0.0,Clubs
1627,Male,22,9.82,0.5,59.98,,3.0,1.0,Sports
1628,Male,22,6.17,3.25,52.99,5.17,11.0,0.0,Clubs
1629,Male,19,9.95,0.14,98.08,,19.0,0.0,Arts
1630,Female,21,1.77,2.11,77.45,6.72,7.0,3.0,Arts
1631,Male,22,6.02,2.65,89.83,4.31,6.0,3.0,Sports
1632,Male,20,11.9,0.83,52.19,1.16,8.0,4.0,Sports
1633,Female,24,3.31,3.62,,1.03,16.0,2.0,None
1634,Male,23,2.79,,,7.54,9.0,4.0,Clubs
1635,Male,21,14.26,1.88,88.6,2.21,2.0,0.0,Arts
1636,Male,19,3.15,1.64,51.92,0.28,7.0,4.0,None
1637,Male,21,3.91,0.95,70.08,9.8,13.0,3.0,Clubs
1638,Male,18,14.54,2.92,89.95,9.8,6.0,0.0,Arts
1639,Male,18,11.02,,76.13,3.78,15.0,0.0,Clubs
1640,Female,22,10.49,2.72,77.5,0.26,17.0,4.0,Sports
1641,Female,22,12.79,3.37,54.86,7.27,10.0,,Arts
1642,Male,20,1.74,0.91,56.62,8.31,5.0,2.0,Arts
1643,Male,24,10.59,3.47,,1.25,19.0,4.0,None
1644,Female,23,7.56,,83.75,1.35,13.0,4.0,Clubs
1645,Male,21,12.44,3.65,98.96,8.22,12.0,2.0,Sports
1646,Male,18,7.62,0.47,85.6,,3.0,0.0,Sports
1647,Male,22,9.3,,74.66,,19.0,0.0,Clubs
1648,Female,23,7.17,1.0,92.87,2.01,19.0,1.0,Clubs
1649,Male,21,7.17,3.35,55.22,4.12,10.0,4.0,Sports
1650,Female,22,11.52,2.05,72.46,6.01,17.0,2.0,Clubs
1651,Male,22,9.43,0.54,64.36,1.6,0.0,4.0,None
1652,Female,18,9.5,2.28,55.23,2.11,11.0,3.0,Clubs
1653,Female,18,6.75,1.63,88.18,2.83,17.0,4.0,None
1654,Male,22,7.97,2.65,,5.1,6.0,4.0,None
1655,Female,19,11.19,3.53,77.84,5.11,11.0,3.0,Clubs
1656,Male,22,12.39,1.64,70.56,8.14,0.0,,Arts
1657,Female,23,10.45,1.16,73.02,7.53,3.0,2.0,Arts
1658,Male,22,13.86,0.06,55.8,9.14,17.0,0.0,None
1659,Male,20,12.3,2.3,83.65,8.33,14.0,1.0,Clubs
1660,Female,24,8.43,1.61,71.62,2.54,2.0,3.0,None
1661,Male,20,10.07,1.5,90.84,3.31,6.0,0.0,Clubs
1662,Male,20,13.89,0.73,59.81,5.0,5.0,2.0,Clubs
1663,Female,19,9.29,1.72,60.25,0.14,14.0,4.0,Sports
1664,Male,19,12.37,3.94,82.29,9.04,14.0,2.0,Arts
1665,Male,22,10.33,1.19,92.3,0.44,5.0,2.0,Arts
1666,Female,20,8.28,2.4,73.61,3.22,7.0,3.0,Sports
1667,Female,19,3.63,3.11,86.35,5.69,7.0,,Sports
1668,Male,18,6.39,3.0,99.97,5.18,0.0,3.0,Sports
1669,Male,22,14.52,1.32,,6.54,12.0,4.0,None
1670,Female,23,9.87,2.44,87.22,5.28,12.0,3.0,None
1671,Female,24,,3.49,86.98,2.29,10.0,4.0,None
1672,Male,21,13.99,0.06,62.38,2.01,3.0,3.0,None
1673,Female,22,8.8,1.74,91.68,9.07,6.0,1.0,None
1674,Male,21,7.89,,70.26,2.64,11.0,0.0,Arts
1675,Male,20,11.39,1.55,98.1,2.81,12.0,1.0,Arts
1676,Male,24,,1.66,54.07,4.13,11.0,3.0,Clubs
1677,Male,21,2.9,2.99,71.79,1.39,15.0,2.0,Arts
1678,Male,20,7.07,0.38,77.79,5.07,5.0,0.0,Sports
1679,Female,18,,2.05,70.26,6.65,13.0,2.0,Arts
1680,Female,21,5.67,,60.53,7.86,18.0,1.0,Sports
1681,Female,24,7.76,,79.65,7.11,15.0,0.0,Arts
1682,Female,22,6.2,2.93,87.8,1.48,3.0,,None
1683,Male,20,2.99,1.54,82.24,4.56,4.0,2.0,Arts
1684,Male,22,6.19,3.78,,0.39,8.0,3.0,Clubs
1685,Male,24,1.08,1.93,86.58,0.18,2.0,4.0,None
1686,Male,19,8.64,2.28,62.84,,9.0,0.0,None
1687,Female,20,12.8,3.3,58.76,2.53,16.0,2.0,Clubs
1688,Male,21,10.88,1.1,84.53,6.83,18.0,1.0,Arts
1689,Male,20,5.41,0.3,92.14,7.24,9.0,1.0,Arts
1690,Female,22,1.31,2.83,74.08,8.95,11.0,1.0,Clubs
1691,Female,18,3.03,1.93,76.57,7.61,6.0,1.0,None
1692,Female,20,8.18,3.59,65.14,0.48,17.0,2.0,Clubs
1693,Female,21,3.11,,74.73,3.72,18.0,4.0,Sports
1694,Male,19,8.16,1.6,,2.73,14.0,1.0,Sports
1695,Male,23,3.47,1.66,97.79,3.86,6.0,1.0,Arts
1696,Female,18,12.73,1.63,90.02,1.6,11.0,,None
1697,Male,19,5.96,1.3,83.4,0.98,6.0,4.0,Sports
1698,Male,20,3.68,3.13,76.91,5.21,9.0,0.0,Clubs
1699,Male,22,12.18,3.04,89.61,7.2,19.0,1.0,Arts
1700,Female,24,5.14,1.91,,7.02,,1.0,Arts
1701,Male,22,1.67,0.18,65.0,4.51,4.0,1.0,None
1702,Female,21,8.56,,58.02,5.22,17.0,0.0,Sports
1703,Male,22,8.72,1.17,82.38,5.16,8.0,1.0,Arts
1704,Male,18,10.72,3.24,96.47,6.92,15.0,0.0,Clubs
1705,Male,22,3.6,0.35,57.68,0.48,6.0,0.0,Sports
1706,Female,21,,3.22,59.0,7.1,9.0,3.0,Arts
1707,Male,23,4.24,2.68,71.68,5.82,4.0,3.0,Arts
1708,Female,20,1.21,2.93,90.34,1.98,6.0,1.0,Sports
1709,Female,24,13.15,1.73,,0.49,4.0,2.0,Sports
1710,Female,20,10.93,2.72,62.7,1.09,14.0,3.0,None
1711,Male,22,4.52,2.44,81.0,5.25,18.0,3.0,Clubs
1712,Male,19,8.99,3.08,76.78,7.58,9.0,2.0,None
1713,Male,20,3.02,1.79,53.01,3.35,7.0,4.0,None
1714,Male,23,13.35,1.89,54.07,3.79,8.0,1.0,Clubs
1715,Female,22,1.72,2.57,,9.34,10.0,4.0,Clubs
1716,Female,24,0.06,0.43,73.26,2.13,1.0,4.0,None
1717,Female,21,7.53,1.74,98.55,1.04,2.0,0.0,Sports
1718,Male,23,8.75,3.89,83.93,3.43,12.0,0.0,Clubs
1719,Female,22,8.68,0.15,50.5,7.46,10.0,1.0,None
1720,Male,23,0.82,1.26,74.05,6.26,9.0,2.0,Sports
1721,Female,20,4.71,1.26,70.72,4.16,14.0,0.0,Arts
1722,Male,24,7.49,2.53,55.34,9.65,5.0,3.0,Sports
1723,Male,21,3.25,0.42,96.16,7.35,0.0,1.0,None
1724,Female,22,13.09,2.51,90.25,0.62,13.0,4.0,Clubs
1725,Female,18,1.31,0.38,61.5,7.45,17.0,1.0,Sports
1726,Female,21,7.31,0.38,62.8,0.24,10.0,0.0,Sports
1727,Female,18,10.37,2.91,51.6,,7.0,2.0,Sports
1728,Male,23,3.93,1.3,64.84,2.1,2.0,4.0,Clubs
1729,Female,19,9.36,3.91,79.23,6.96,13.0,2.0,Clubs
1730,Female,21,12.44,0.15,71.04,3.1,1.0,1.0,Sports
1731,Female,23,2.86,1.78,98.46,8.73,15.0,2.0,Sports
1732,Male,18,13.76,0.45,52.8,3.37,5.0,,None
1733,Male,20,8.3,1.41,79.57,6.2,0.0,1.0,Clubs
1734,Female,20,4.49,3.99,92.92,2.86,13.0,4.0,Sports
1735,Male,19,6.46,3.56,74.04,9.17,9.0,2.0,Clubs
1736,Female,21,4.68,0.19,50.15,7.81,5.0,2.0,Clubs
1737,Male,21,10.88,2.25,62.14,2.43,8.0,1.0,Clubs
1738,Male,21,11.94,2.59,66.19,9.49,6.0,3.0,None
1739,Male,23,12.49,0.84,98.3,3.57,,2.0,Arts
1740,Male,24,14.79,0.58,95.59,6.52,,0.0,Clubs
1741,Female,24,11.87,3.62,97.46,7.43,13.0,4.0,Clubs
1742,Female,19,9.02,3.88,,0.23,4.0,2.0,Sports
1743,Female,21,5.09,3.97,,9.59,8.0,1.0,Clubs
1744,Male,23,8.17,3.16,95.29,3.44,6.0,0.0,Arts
1745,Female,20,0.62,2.65,99.08,1.9,13.0,1.0,Clubs
1746,Female,18,,1.38,67.5,,15.0,2.0,None
1747,Female,23,6.69,0.69,63.03,7.03,15.0,0.0,Sports
1748,Male,24,,0.32,77.35,0.87,6.0,4.0,Arts
1749,Male,24,,2.77,59.36,1.17,9.0,4.0,None
1750,Male,20,5.81,3.14,51.63,7.15,5.0,4.0,Arts
1751,Female,20,8.75,3.31,97.29,0.75,16.0,3.0,Sports
1752,Female,18,6.96,3.66,96.29,9.17,0.0,1.0,Clubs
1753,Female,20,9.29,3.52,58.13,7.42,1.0,2.0,Sports
1754,Male,19,7.2,4.0,70.39,3.35,13.0,0.0,Sports
1755,Male,18,9.93,0.98,91.55,3.63,3.0,1.0,Clubs
1756,Female,20,3.29,3.05,83.05,5.06,8.0,2.0,None
1757,Male,22,1.69,2.35,69.74,3.61,,3.0,Arts
1758,Male,23,8.95,1.04,87.21,7.83,16.0,,None
1759,Male,20,7.27,3.93,94.85,9.75,10.0,1.0,Clubs
1760,Male,19,0.4,3.59,96.31,5.85,3.0,2.0,Arts
1761,Female,21,5.71,0.51,68.94,4.46,8.0,0.0,Clubs
1762,Male,20,1.59,0.1,58.68,,15.0,3.0,None
1763,Male,24,7.97,2.75,95.64,6.53,2.0,0.0,Sports
1764,Male,24,,2.42,54.63,6.86,3.0,3.0,Arts
1765,Male,24,9.2,3.74,86.08,6.85,2.0,3.0,Clubs
1766,Female,21,12.08,0.94,57.02,0.27,12.0,2.0,Arts
1767,Female,24,4.5,0.34,,8.99,18.0,0.0,Arts
1768,Male,22,14.43,1.04,70.58,3.38,0.0,3.0,None
1769,Male,20,8.03,0.08,,7.44,5.0,3.0,Sports
1770,Male,24,9.27,0.14,96.13,7.6,2.0,2.0,Arts
1771,Male,18,10.21,3.66,,6.51,2.0,1.0,None
1772,Male,21,10.0,1.41,94.69,3.95,15.0,1.0,Arts
1773,Male,22,7.66,1.64,94.19,6.08,9.0,4.0,Sports
1774,Female,18,6.43,0.07,65.85,0.4,16.0,4.0,Arts
1775,Male,18,0.81,1.08,85.21,7.62,6.0,3.0,Sports
1776,Female,18,0.33,3.22,62.64,1.0,12.0,,None
1777,Female,18,5.37,,87.94,3.97,10.0,3.0,None
1778,Male,20,5.0,3.02,78.06,1.04,9.0,0.0,Sports
1779,Female,24,5.82,1.79,65.01,8.37,6.0,1.0,Sports
1780,Female,23,2.08,1.24,70.01,5.5,5.0,1.0,None
1781,Female,20,11.07,1.93,84.49,6.91,0.0,1.0,Sports
1782,Female,20,12.85,1.29,95.3,6.83,16.0,4.0,Sports
1783,Female,22,14.08,3.36,56.54,8.42,11.0,2.0,Clubs
1784,Female,22,7.39,1.19,78.57,1.33,3.0,2.0,Arts
1785,Male,24,10.51,,62.69,6.6,2.0,4.0,None
1786,Female,23,12.83,0.55,90.07,5.75,5.0,4.0,None
1787,Female,22,6.27,2.75,53.51,0.31,15.0,4.0,Clubs
1788,Female,24,4.64,3.65,84.45,2.01,12.0,2.0,Sports
1789,Male,24,14.05,2.43,58.75,2.68,8.0,3.0,Sports
1790,Female,19,7.74,2.24,79.82,0.73,10.0,4.0,Sports
1791,Male,23,7.46,3.84,91.78,3.55,19.0,3.0,None
1792,Female,22,2.68,2.51,87.75,0.27,12.0,3.0,Clubs
1793,Male,23,1.62,1.04,87.65,5.53,18.0,,Arts
1794,Male,20,12.63,1.17,75.89,2.12,2.0,2.0,Clubs
1795,Female,20,9.21,2.82,94.54,2.87,11.0,3.0,None
1796,Female,23,4.89,2.94,79.41,9.1,18.0,2.0,Arts
1797,Male,19,2.88,1.21,95.88,5.03,7.0,2.0,Sports
1798,Female,19,8.33,1.38,77.33,2.69,13.0,0.0,Clubs
1799,Male,23,8.76,3.96,75.3,5.98,8.0,2.0,Clubs
1800,Male,22,3.1,0.41,61.12,2.02,16.0,3.0,None
1801,Male,21,12.77,1.62,77.24,0.74,5.0,1.0,Clubs
1802,Male,19,1.26,0.25,57.03,0.21,3.0,3.0,Arts
1803,Male,18,5.34,3.28,93.48,9.52,3.0,3.0,Clubs
1804,Female,20,10.21,0.37,83.79,7.25,18.0,2.0,None
1805,Male,23,4.11,2.7,99.68,,11.0,3.0,Clubs
1806,Male,18,12.42,0.23,54.6,,1.0,,Arts
1807,Female,23,11.1,2.69,62.03,9.32,16.0,2.0,Arts
1808,Male,24,11.84,,93.86,7.37,14.0,4.0,None
1809,Female,20,1.79,1.6,69.76,6.94,9.0,3.0,Sports
1810,Female,20,2.11,2.09,73.32,3.37,2.0,3.0,None
1811,Female,19,4.3,1.61,93.03,1.04,19.0,0.0,Sports
1812,Male,19,7.77,1.2,76.09,,3.0,4.0,Arts
1813,Male,18,11.22,3.21,59.67,5.76,,4.0,Clubs
1814,Male,24,12.55,1.09,94.6,9.52,0.0,1.0,Clubs
1815,Female,23,10.57,2.89,51.55,4.43,17.0,4.0,Arts
1816,Male,24,13.93,0.82,94.77,6.91,3.0,0.0,None
1817,Female,20,11.08,1.0,52.53,5.75,14.0,1.0,Clubs
1818,Male,18,4.59,1.35,83.29,1.77,9.0,4.0,None
1819,Female,21,3.98,2.36,53.58,5.92,16.0,1.0,Clubs
1820,Male,18,10.44,1.82,85.31,5.4,11.0,4.0,Sports
1821,Male,22,2.89,2.98,51.7,4.94,19.0,4.0,Clubs
1822,Male,18,1.39,0.85,,5.13,,4.0,Sports
1823,Female,24,7.98,0.04,73.3,1.64,15.0,3.0,Clubs
1824,Female,22,12.32,3.11,54.67,4.63,4.0,4.0,Clubs
1825,Male,22,1.52,3.29,85.34,6.06,15.0,3.0,Clubs
1826,Male,22,11.88,0.24,74.46,4.89,16.0,2.0,Clubs
1827,Female,21,12.17,2.44,59.55,4.89,14.0,0.0,Clubs
1828,Female,18,7.23,1.51,50.78,0.78,12.0,1.0,None
1829,Female,24,0.86,3.18,70.9,1.91,7.0,1.0,Sports
1830,Male,18,2.62,3.5,54.28,3.21,1.0,2.0,Sports
1831,Female,21,10.61,3.4,54.71,4.19,7.0,4.0,Clubs
1832,Male,20,10.68,3.11,63.37,5.94,9.0,0.0,None
1833,Female,19,13.48,1.08,81.52,8.63,6.0,2.0,None
1834,Male,24,8.74,3.25,76.5,1.59,9.0,2.0,Arts
1835,Female,24,1.86,2.13,53.45,0.15,3.0,1.0,Arts
1836,Female,18,1.82,0.21,98.42,4.49,10.0,3.0,None
1837,Female,19,,1.83,94.36,4.32,8.0,3.0,Arts
1838,Female,23,,3.77,62.96,5.52,3.0,4.0,Sports
1839,Female,23,4.93,3.55,56.12,,2.0,4.0,None
1840,Male,21,7.31,0.41,97.12,8.02,10.0,2.0,Arts
1841,Female,23,0.37,2.98,73.06,1.0,2.0,4.0,None
1842,Female,24,3.73,3.22,65.56,9.34,17.0,3.0,Arts
1843,Female,23,6.12,1.09,74.52,1.1,18.0,0.0,None
1844,Male,20,4.19,1.89,88.64,6.35,13.0,1.0,Clubs
1845,Female,20,2.05,2.84,58.42,6.72,10.0,3.0,Sports
1846,Male,20,10.92,1.76,88.37,6.8,1.0,4.0,Arts
1847,Female,23,12.2,0.45,87.47,2.65,1.0,1.0,Clubs
1848,Female,21,3.86,2.82,76.97,3.3,1.0,1.0,None
1849,Male,22,11.62,3.65,93.29,5.49,,2.0,Clubs
1850,Female,22,5.78,2.61,,2.0,14.0,4.0,Sports
1851,Male,19,7.6,3.1,79.77,0.2,11.0,2.0,Arts
1852,Male,22,12.84,1.43,72.47,5.62,10.0,1.0,Arts
1853,Female,22,11.25,0.73,71.11,4.65,16.0,2.0,None
1854,Male,20,12.08,2.57,,6.57,17.0,4.0,Sports
1855,Female,20,2.05,1.31,68.61,1.47,13.0,3.0,Clubs
1856,Female,23,1.05,3.44,55.41,8.41,16.0,0.0,None
1857,Male,19,13.4,0.49,62.58,,14.0,3.0,Arts
1858,Male,18,5.82,1.73,63.6,8.91,11.0,1.0,Clubs
1859,Male,24,4.32,1.59,86.03,4.5,15.0,3.0,None
1860,Male,19,10.87,3.75,52.43,5.5,5.0,2.0,Clubs
1861,Female,19,12.55,0.61,82.56,8.97,,4.0,Clubs
1862,Female,21,12.94,0.04,61.07,3.0,,3.0,None
1863,Male,23,4.74,0.95,54.09,1.82,15.0,3.0,Clubs
1864,Female,21,12.78,3.28,65.04,4.46,1.0,4.0,Clubs
1865,Female,19,0.61,0.84,61.22,2.44,7.0,2.0,Sports
1866,Female,19,0.74,0.96,77.6,5.28,6.0,0.0,Sports
1867,Female,19,9.35,0.52,67.87,2.75,0.0,3.0,Arts
1868,Male,22,0.95,2.86,98.3,8.64,3.0,1.0,Sports
1869,Male,24,4.87,0.28,98.18,6.07,10.0,2.0,None
1870,Female,24,10.09,1.32,72.19,0.0,19.0,2.0,Clubs
1871,Male,21,,1.13,89.75,8.05,6.0,3.0,Arts
1872,Male,19,2.69,2.22,50.66,3.3,17.0,4.0,Sports
1873,Male,24,,2.92,77.39,3.2,3.0,3.0,Clubs
1874,Female,20,6.86,2.13,87.16,3.83,16.0,3.0,None
1875,Female,24,7.13,,60.85,6.3,10.0,,Clubs
1876,Female,23,11.75,3.81,53.06,4.42,10.0,1.0,None
1877,Male,23,11.25,1.45,57.8,6.29,19.0,4.0,Clubs
1878,Female,24,6.85,3.11,,1.47,10.0,3.0,Arts
1879,Female,20,12.69,2.96,75.32,9.7,14.0,0.0,Arts
1880,Male,23,1.71,3.57,69.04,7.3,13.0,4.0,Sports
1881,Female,22,3.83,1.79,72.0,2.5,16.0,1.0,Sports
1882,Female,24,12.42,,73.51,7.24,1.0,4.0,Clubs
1883,Male,22,5.67,1.66,88.47,5.75,17.0,4.0,Clubs
1884,Male,24,14.72,3.4,55.26,1.09,15.0,2.0,Sports
1885,Male,18,6.99,0.92,88.45,1.78,11.0,2.0,Sports
1886,Female,18,11.88,0.96,84.43,0.41,9.0,3.0,Clubs
1887,Female,18,6.03,1.49,87.08,8.09,15.0,3.0,Clubs
1888,Female,23,6.37,0.92,86.72,5.52,2.0,4.0,Clubs
1889,Male,22,5.74,,73.53,,,0.0,Arts
1890,Male,22,,0.54,60.57,1.26,1.0,3.0,None
1891,Female,22,8.21,1.28,76.83,4.84,0.0,4.0,None
1892,Female,20,14.16,3.65,97.9,5.25,,4.0,Sports
1893,Male,22,3.76,1.64,79.43,7.02,3.0,4.0,Arts
1894,Male,20,1.51,2.99,50.55,9.7,3.0,4.0,Clubs
1895,Male,18,5.9,0.45,52.99,4.35,8.0,4.0,Clubs
1896,Male,18,9.25,0.99,99.64,4.06,2.0,2.0,Sports
1897,Female,23,12.91,3.23,53.6,3.7,4.0,1.0,Sports
1898,Male,24,5.19,3.05,52.3,8.27,0.0,1.0,Arts
1899,Female,18,9.81,1.54,67.65,1.56,,4.0,None
1900,Female,24,5.25,3.82,98.47,3.44,0.0,3.0,None
1901,Female,24,9.26,3.64,65.93,7.25,9.0,0.0,Clubs
1902,Male,23,13.27,3.85,70.49,0.16,11.0,4.0,Sports
1903,Male,19,3.47,1.71,81.7,2.89,9.0,0.0,Arts
1904,Male,19,6.06,,51.21,6.41,1.0,2.0,Clubs
1905,Male,21,14.9,2.51,94.89,1.86,15.0,1.0,None
1906,Female,23,13.03,2.74,75.97,3.03,7.0,2.0,None
1907,Male,21,8.47,,73.34,4.86,,3.0,Arts
1908,Male,21,7.75,3.15,,4.22,14.0,3.0,Clubs
1909,Female,19,4.27,0.07,97.65,1.06,15.0,4.0,Arts
1910,Male,23,7.76,1.93,71.17,9.38,,3.0,Clubs
1911,Female,19,12.72,1.32,58.62,0.44,11.0,3.0,None
1912,Female,21,10.28,2.96,90.79,7.5,1.0,2.0,Sports
1913,Female,23,4.35,1.25,70.16,0.71,,0.0,Sports
1914,Female,21,3.02,3.31,96.78,4.67,,1.0,None
1915,Female,22,3.98,2.38,97.49,1.75,8.0,3.0,Sports
1916,Female,24,2.55,3.18,55.74,1.41,17.0,3.0,Sports
1917,Female,23,,3.96,97.83,,18.0,2.0,Clubs
1918,Female,23,6.29,2.72,68.41,4.53,6.0,1.0,Arts
1919,Male,24,1.7,3.94,82.31,5.15,3.0,2.0,Clubs
1920,Male,21,2.58,,51.74,1.33,5.0,0.0,Arts
1921,Male,22,8.21,1.35,94.44,9.79,18.0,2.0,Arts
1922,Male,20,2.47,0.43,82.08,2.58,0.0,1.0,Sports
1923,Female,24,0.96,1.05,82.18,4.59,15.0,1.0,Arts
1924,Male,19,4.76,3.36,95.11,2.16,10.0,3.0,Arts
1925,Female,21,3.3,0.13,,4.94,3.0,0.0,None
1926,Male,24,7.73,2.08,70.53,7.56,17.0,4.0,Arts
1927,Male,24,1.54,2.27,93.31,5.21,4.0,3.0,None
1928,Male,23,11.28,2.24,87.12,2.86,5.0,2.0,Clubs
1929,Female,19,13.59,1.9,97.45,2.48,1.0,2.0,Sports
1930,Male,19,11.15,3.16,97.01,7.59,11.0,1.0,Arts
1931,Female,19,7.99,0.53,69.12,1.18,8.0,1.0,None
1932,Female,24,12.91,1.24,72.35,3.7,19.0,1.0,Clubs
1933,Male,20,10.42,2.46,62.8,1.51,11.0,4.0,Clubs
1934,Male,18,0.16,2.76,,2.58,12.0,,Clubs
1935,Male,21,5.91,1.62,68.23,1.53,16.0,3.0,None
1936,Female,18,12.76,3.5,89.31,8.87,,4.0,None
1937,Male,24,5.19,1.66,56.08,7.32,19.0,1.0,Sports
1938,Female,18,0.53,1.61,55.82,5.61,12.0,3.0,Arts
1939,Female,24,11.19,,60.22,2.24,12.0,3.0,Clubs
1940,Male,18,12.03,2.2,54.21,5.1,9.0,0.0,Sports
1941,Male,19,2.41,2.83,81.0,5.21,14.0,4.0,None
1942,Female,22,8.06,0.46,57.37,5.9,14.0,2.0,Sports
1943,Female,19,2.88,1.22,58.0,0.6,17.0,2.0,Clubs
1944,Female,19,10.79,3.13,50.71,9.73,17.0,0.0,Clubs
1945,Male,23,4.07,1.46,89.1,4.65,1.0,1.0,Sports
1946,Female,23,,0.97,90.61,9.27,10.0,0.0,Clubs
1947,Male,18,12.67,2.69,58.1,0.1,12.0,1.0,None
1948,Female,24,7.14,0.79,86.98,2.48,10.0,4.0,Clubs
1949,Female,19,10.05,3.58,71.68,1.04,3.0,4.0,Arts
1950,Male,18,6.04,0.42,61.98,7.7,14.0,3.0,Arts
1951,Female,23,,2.83,81.07,3.2,,,Clubs
1952,Male,22,9.38,2.0,58.92,,17.0,3.0,Sports
1953,Male,21,2.32,3.48,87.84,8.32,15.0,3.0,Clubs
1954,Female,18,5.59,0.5,,6.68,9.0,2.0,Arts
1955,Male,22,3.14,2.71,97.96,6.66,11.0,3.0,None
1956,Male,21,10.44,2.29,53.59,7.0,12.0,3.0,Arts
1957,Female,20,14.16,1.92,78.97,6.74,8.0,3.0,Clubs
1958,Male,18,14.93,1.97,95.11,3.87,12.0,1.0,Clubs
1959,Male,18,6.75,2.89,50.6,6.83,5.0,3.0,Sports
1960,Male,20,3.79,3.75,74.93,8.97,5.0,0.0,Clubs
1961,Female,20,6.64,0.37,,3.33,10.0,3.0,Clubs
1962,Male,18,12.71,0.08,79.02,9.45,18.0,3.0,None
1963,Female,20,3.09,3.22,,0.14,10.0,2.0,None
1964,Female,19,14.28,0.43,53.24,3.49,9.0,3.0,None
1965,Male,21,5.13,3.95,81.3,1.32,14.0,1.0,Sports
1966,Male,21,14.79,2.48,70.84,1.27,12.0,,Sports
1967,Male,21,12.58,2.6,81.12,8.15,7.0,3.0,Arts
1968,Female,19,12.13,0.8,60.53,9.18,4.0,3.0,Sports
1969,Male,24,4.77,0.96,66.94,7.78,1.0,3.0,None
1970,Male,20,0.13,2.64,78.08,9.77,15.0,2.0,Sports
1971,Male,22,5.73,3.64,79.66,2.16,12.0,4.0,Clubs
1972,Male,20,4.53,3.93,,1.41,18.0,2.0,Sports
1973,Male,18,0.56,0.79,64.0,,,2.0,Clubs
1974,Female,23,7.58,,63.69,8.29,14.0,2.0,Arts
1975,Female,21,6.05,0.23,58.73,0.4,,1.0,Clubs
1976,Male,20,9.52,3.47,66.27,9.96,7.0,4.0,None
1977,Male,22,9.32,1.18,59.97,6.02,,1.0,Arts
1978,Male,18,1.81,0.01,81.69,9.79,4.0,1.0,Arts
1979,Male,19,14.65,0.9,78.45,3.65,16.0,4.0,Arts
1980,Female,24,2.8,1.36,69.13,4.58,6.0,1.0,None
1981,Male,19,6.68,3.96,66.29,7.52,8.0,4.0,Clubs
1982,Female,22,7.32,2.09,61.88,7.93,15.0,3.0,Arts
1983,Female,18,12.2,0.82,76.77,2.33,17.0,2.0,None
1984,Male,21,1.49,1.34,95.95,,12.0,1.0,Arts
1985,Female,20,6.43,1.32,84.29,,17.0,4.0,Arts
1986,Female,18,9.43,0.08,87.22,0.18,9.0,0.0,None
1987,Female,24,3.23,0.54,91.72,1.29,0.0,1.0,Sports
1988,Female,19,9.41,2.78,67.58,4.96,17.0,1.0,Arts
1989,Male,24,13.85,0.48,53.14,4.61,18.0,4.0,Sports
1990,Male,24,14.96,0.92,81.13,7.08,1.0,0.0,Arts
1991,Female,22,0.49,1.4,59.43,0.9,3.0,0.0,Sports
1992,Male,22,3.53,3.03,78.45,6.45,10.0,3.0,Clubs
1993,Male,20,4.65,2.33,86.98,,2.0,1.0,Sports
1994,Male,22,,,89.18,2.34,8.0,2.0,Sports
1995,Male,22,3.63,2.27,65.09,5.42,9.0,1.0,Sports
1996,Male,18,3.05,2.73,75.62,2.22,1.0,2.0,Sports
1997,Female,21,14.32,0.01,81.05,1.47,6.0,2.0,Clubs
1998,Male,20,13.78,3.72,90.97,5.73,14.0,4.0,None
1999,Male,18,0.7,0.44,88.07,9.77,18.0,1.0,Sports
2000,Male,21,5.08,1.62,99.4,2.37,,4.0,None
2001,Male,24,6.08,3.08,50.4,,19.0,3.0,Arts
2002,Female,18,,1.74,71.87,2.57,13.0,2.0,None
2003,Female,23,9.43,3.79,62.8,2.66,3.0,0.0,Sports
2004,Female,18,9.61,1.87,55.99,4.04,10.0,2.0,None
2005,Female,22,12.76,3.5,95.58,7.02,2.0,3.0,Clubs
2006,Male,21,11.11,3.24,99.9,0.39,,2.0,Clubs
2007,Female,20,8.14,,59.03,9.57,6.0,4.0,Sports
2008,Male,20,9.8,3.71,51.92,0.46,10.0,1.0,None
2009,Male,21,4.11,3.59,63.75,8.81,17.0,0.0,Arts
2010,Male,22,8.9,2.93,91.74,8.94,13.0,4.0,Clubs
2011,Male,19,,1.47,64.69,5.24,13.0,1.0,Sports
2012,Male,18,2.0,0.42,52.85,1.37,5.0,0.0,Clubs
2013,Female,22,3.64,2.75,52.62,5.65,8.0,3.0,Sports
2014,Female,23,4.38,3.91,71.37,6.29,2.0,2.0,None
2015,Female,24,13.86,2.91,96.59,8.58,16.0,0.0,None
2016,Female,21,,3.71,64.3,5.51,11.0,3.0,None
2017,Male,18,4.34,3.22,71.36,4.11,3.0,1.0,None
2018,Female,20,5.54,0.65,55.1,8.38,19.0,0.0,None
2019,Male,24,9.96,1.0,74.68,,15.0,3.0,Sports
2020,Female,19,1.77,1.37,84.83,6.45,,1.0,Clubs
2021,Male,23,14.31,0.67,63.56,8.74,6.0,4.0,Arts
2022,Male,20,12.98,2.33,64.84,5.99,9.0,2.0,Clubs
