CustomerID,InvoiceNo,Quantity,UnitPrice,Country,InvoiceDate,StockCode,Description,CustomerAge,SpendingScore
1654,22725,63,90.51,France,15-01-2020 19:00,B,Clothing,23,
1113,33025,55,15.08,Spain,15-01-2020 20:00,D,Toys and Games,24,30
1237,24887,61,26.53,Netherlands,15-01-2020 21:00,C,Home and Kitchen,29,78
1937,33658,85,99.58,Spain,15-01-2020 22:00,C,Home and Kitchen,56,97
1093,36580,36,16.05,Spain,15-01-2020 23:00,E,Sports and Outdoors,18,35
1259,25226,40,72.2,Spain,16-01-2020 00:00,E,Sports and Outdoors,67,75
1106,22828,23,72.65,Spain,16-01-2020 01:00,B,Clothing,60,53
1243,33031,26,68.46,France,16-01-2020 02:00,E,Sports and Outdoors,60,68
1422,23988,18,23.13,Germany,16-01-2020 03:00,A,Electronics,66,33
,38853,79,21.91,Spain,16-01-2020 04:00,C,Home and Kitchen,42,70
1022,38014,34,66.8,,16-01-2020 05:00,D,Toys and Games,29,
1872,34239,86,19.03,Germany,16-01-2020 06:00,C,Home and Kitchen,44,74
1270,23278,28,66.33,Spain,16-01-2020 07:00,B,Clothing,40,36
1985,,49,49.51,Germany,16-01-2020 08:00,E,Sports and Outdoors,36,49
1139,26470,64,38.97,France,16-01-2020 09:00,C,Home and Kitchen,38,90
1465,32766,71,30.37,Netherlands,16-01-2020 10:00,E,Sports and Outdoors,67,94
1453,,,94.78,Spain,16-01-2020 11:00,B,Clothing,38,86
1383,21387,62,51.06,Netherlands,16-01-2020 12:00,E,Sports and Outdoors,,53
1593,37025,42,56.34,Spain,16-01-2020 13:00,D,Toys and Games,30,69
1376,35146,,94.95,United Kingdom,16-01-2020 14:00,B,Clothing,59,2
1437,27210,35,65.56,United Kingdom,16-01-2020 15:00,C,Home and Kitchen,68,97
1855,20574,77,95.81,France,16-01-2020 16:00,C,Home and Kitchen,53,80
1421,29913,55,11.08,Netherlands,16-01-2020 17:00,D,Toys and Games,32,71
1155,29210,,,Netherlands,16-01-2020 18:00,A,Electronics,,64
1334,27796,77,33.87,Germany,,E,Sports and Outdoors,18,21
1530,31612,95,81.14,Germany,16-01-2020 20:00,C,Home and Kitchen,68,35
,21456,59,85.64,Spain,16-01-2020 21:00,D,Toys and Games,51,46
1959,21595,83,27.51,Germany,,,,59,86
1131,27986,93,41.18,Germany,16-01-2020 23:00,B,Clothing,48,48
1767,33146,22,72.74,Netherlands,17-01-2020 00:00,D,Toys and Games,67,22
1720,38513,85,10.36,United Kingdom,17-01-2020 01:00,B,Clothing,49,6
1500,30042,61,75.68,Netherlands,17-01-2020 02:00,B,Clothing,53,33
1521,20831,80,,Germany,17-01-2020 03:00,B,Clothing,46,39
1139,30973,30,91.49,Spain,17-01-2020 04:00,E,Sports and Outdoors,27,43
1964,39865,69,28,United Kingdom,17-01-2020 05:00,A,Electronics,38,25
1134,38501,60,57.77,,17-01-2020 06:00,B,Clothing,53,18
1766,38390,6,12.16,Germany,17-01-2020 07:00,C,Home and Kitchen,41,41
1811,30763,85,27.31,Spain,17-01-2020 08:00,E,Sports and Outdoors,44,35
1406,28488,11,40.69,Spain,17-01-2020 09:00,E,Sports and Outdoors,38,24
,26760,24,48.96,Germany,17-01-2020 10:00,B,Clothing,35,55
1093,28910,92,0.51,Germany,17-01-2020 11:00,C,Home and Kitchen,69,40
1883,25694,79,88.92,Netherlands,17-01-2020 12:00,D,Toys and Games,21,87
1240,39463,51,,France,17-01-2020 13:00,E,Sports and Outdoors,64,97
1748,20010,19,77.48,Spain,17-01-2020 14:00,B,Clothing,35,29
1164,24880,50,47.32,Spain,17-01-2020 15:00,B,Clothing,26,10
1324,36794,81,52.63,Netherlands,17-01-2020 16:00,,,69,79
1659,30846,3,21.22,United Kingdom,17-01-2020 17:00,A,Electronics,66,10
1217,34490,3,60.93,United Kingdom,17-01-2020 18:00,D,Toys and Games,47,
1939,33517,92,53.95,United Kingdom,17-01-2020 19:00,D,Toys and Games,,64
1619,36982,31,16.84,Spain,17-01-2020 20:00,D,Toys and Games,,29
1230,37207,47,24.19,France,17-01-2020 21:00,D,Toys and Games,47,98
1581,30589,8,7.16,France,17-01-2020 22:00,B,Clothing,56,18
1732,25217,17,7.1,Netherlands,17-01-2020 23:00,B,Clothing,63,2
1585,27086,99,1.87,United Kingdom,18-01-2020 00:00,B,Clothing,23,25
1178,32306,91,22.44,United Kingdom,,C,Home and Kitchen,31,85
1079,20312,45,68.13,Germany,18-01-2020 02:00,D,Toys and Games,63,51
1353,31166,97,31.96,Netherlands,18-01-2020 03:00,C,Home and Kitchen,46,95
1670,26671,60,34.6,Netherlands,18-01-2020 04:00,E,Sports and Outdoors,49,22
1867,31930,75,13.62,Spain,18-01-2020 05:00,E,Sports and Outdoors,31,9
,,21,57.76,Spain,18-01-2020 06:00,,,37,91
1825,30137,70,34.54,Netherlands,18-01-2020 07:00,E,Sports and Outdoors,67,89
1900,36614,21,67.79,France,18-01-2020 08:00,B,Clothing,26,89
1160,30864,58,74.28,Netherlands,18-01-2020 09:00,D,Toys and Games,,91
1426,35346,55,58.68,France,18-01-2020 10:00,C,Home and Kitchen,31,74
1402,35224,28,27.97,Spain,18-01-2020 11:00,B,Clothing,40,94
,,81,51.11,Netherlands,18-01-2020 12:00,A,Electronics,65,4
1120,31646,82,25.57,France,18-01-2020 13:00,A,Electronics,51,21
1726,31775,75,90.34,Germany,18-01-2020 14:00,D,Toys and Games,33,30
1514,20043,46,76.76,Germany,18-01-2020 15:00,C,Home and Kitchen,35,33
1384,27532,44,49.55,Netherlands,18-01-2020 16:00,B,Clothing,58,43
1739,,89,96.56,United Kingdom,18-01-2020 17:00,D,Toys and Games,57,90
1424,25384,94,54.9,Netherlands,18-01-2020 18:00,C,Home and Kitchen,50,2
1475,25615,25,33.19,Spain,18-01-2020 19:00,A,Electronics,22,
1559,22995,71,10,Spain,,B,Clothing,56,31
1166,33108,49,54.6,Germany,18-01-2020 21:00,C,Home and Kitchen,27,4
1388,34407,46,86.11,France,18-01-2020 22:00,E,Sports and Outdoors,39,47
1332,31559,91,86.74,Germany,18-01-2020 23:00,B,Clothing,60,84
1522,39668,90,60.65,France,19-01-2020 00:00,E,Sports and Outdoors,61,89
1749,30534,63,39.65,Netherlands,,D,Toys and Games,50,45
1789,24341,77,65.2,United Kingdom,19-01-2020 02:00,C,Home and Kitchen,48,65
1752,29831,88,76.33,Spain,19-01-2020 03:00,C,Home and Kitchen,23,66
,20616,12,41.46,Netherlands,19-01-2020 04:00,C,Home and Kitchen,53,6
1703,20239,78,,Germany,19-01-2020 05:00,C,Home and Kitchen,20,7
1523,26052,57,68.22,Netherlands,19-01-2020 06:00,B,Clothing,21,51
1052,26454,73,87.73,United Kingdom,19-01-2020 07:00,E,Sports and Outdoors,44,
1566,30048,64,79.21,France,19-01-2020 08:00,E,Sports and Outdoors,55,18
1820,29114,31,2.73,United Kingdom,19-01-2020 09:00,D,Toys and Games,42,41
1020,38288,4,12.88,Germany,19-01-2020 10:00,D,Toys and Games,,69
1018,37196,54,85.35,United Kingdom,19-01-2020 11:00,C,Home and Kitchen,44,25
1964,24999,83,83.47,Spain,19-01-2020 12:00,A,Electronics,58,56
1855,21730,65,39.19,United Kingdom,19-01-2020 13:00,,,53,1
1861,23424,93,58.64,Netherlands,19-01-2020 14:00,,,63,98
1455,26062,6,,,19-01-2020 15:00,E,Sports and Outdoors,64,55
1321,22207,65,91.2,Spain,19-01-2020 16:00,D,Toys and Games,53,3
1826,33031,89,78.42,Spain,19-01-2020 17:00,B,Clothing,63,54
1432,33867,91,21.35,Spain,19-01-2020 18:00,A,Electronics,59,81
1993,23368,22,73.16,Germany,19-01-2020 19:00,D,Toys and Games,24,32
1058,22227,17,10.56,Germany,19-01-2020 20:00,A,Electronics,47,88
1150,35754,59,89.45,Netherlands,19-01-2020 21:00,E,Sports and Outdoors,67,2
1770,30452,29,15.34,France,19-01-2020 22:00,E,Sports and Outdoors,69,65
1439,32817,67,66.4,United Kingdom,19-01-2020 23:00,C,Home and Kitchen,64,98
1883,33706,17,61.22,Netherlands,20-01-2020 00:00,C,Home and Kitchen,46,
1057,34362,2,77.8,Germany,20-01-2020 01:00,A,Electronics,57,58
1727,33226,32,55.38,Netherlands,20-01-2020 02:00,A,Electronics,58,53
1573,31109,22,6.43,France,20-01-2020 03:00,D,Toys and Games,22,44
1657,,97,70.73,Netherlands,20-01-2020 04:00,C,Home and Kitchen,,73
1956,38204,58,38.62,Spain,20-01-2020 05:00,E,Sports and Outdoors,61,28
1893,20188,53,32.37,United Kingdom,20-01-2020 06:00,D,Toys and Games,24,19
1750,29414,86,99.17,Germany,20-01-2020 07:00,D,Toys and Games,56,56
,25221,47,59.24,Germany,20-01-2020 08:00,B,Clothing,49,20
1181,28670,4,71.22,France,20-01-2020 09:00,E,Sports and Outdoors,32,71
1880,26746,38,52.87,France,20-01-2020 10:00,D,Toys and Games,68,56
1606,34331,13,77.11,France,20-01-2020 11:00,B,Clothing,30,35
1077,,61,75.33,Germany,20-01-2020 12:00,C,Home and Kitchen,35,19
1960,30217,,65.89,Spain,20-01-2020 13:00,E,Sports and Outdoors,27,81
1653,35583,64,99.78,United Kingdom,20-01-2020 14:00,C,Home and Kitchen,57,63
,24612,77,46.25,France,20-01-2020 15:00,B,Clothing,28,82
1260,38272,84,,Germany,20-01-2020 16:00,E,Sports and Outdoors,57,7
1606,,33,79.88,Spain,20-01-2020 17:00,A,Electronics,57,27
1222,35800,98,37.92,France,20-01-2020 18:00,A,Electronics,64,39
1989,34565,38,45.99,France,20-01-2020 19:00,A,Electronics,19,30
1483,25233,29,96.93,United Kingdom,20-01-2020 20:00,D,Toys and Games,44,23
1701,31447,,3.71,United Kingdom,20-01-2020 21:00,A,Electronics,69,84
1128,34036,32,33.86,Netherlands,20-01-2020 22:00,D,Toys and Games,62,23
1318,,11,48.88,France,20-01-2020 23:00,D,Toys and Games,67,90
1706,20033,18,0.65,Netherlands,21-01-2020 00:00,B,Clothing,61,47
1508,31971,45,89.96,Germany,21-01-2020 01:00,A,Electronics,25,78
1019,21429,21,28.98,United Kingdom,21-01-2020 02:00,E,Sports and Outdoors,66,48
1810,30381,12,26.14,Spain,21-01-2020 03:00,D,Toys and Games,55,95
1751,21987,20,82.12,France,21-01-2020 04:00,B,Clothing,33,91
1234,39266,7,28.16,France,21-01-2020 05:00,D,Toys and Games,41,63
1596,35260,91,65.93,Netherlands,21-01-2020 06:00,E,Sports and Outdoors,40,9
1605,30969,71,,United Kingdom,21-01-2020 07:00,E,Sports and Outdoors,31,23
1553,31889,2,79.35,Netherlands,21-01-2020 08:00,A,Electronics,44,63
1875,36246,43,78.3,France,21-01-2020 09:00,D,Toys and Games,27,74
1349,35709,97,9.32,United Kingdom,21-01-2020 10:00,E,Sports and Outdoors,45,47
1452,21547,21,8.44,France,21-01-2020 11:00,C,Home and Kitchen,42,87
1585,36846,29,31.02,United Kingdom,21-01-2020 12:00,E,Sports and Outdoors,19,74
1983,31507,32,4.08,France,21-01-2020 13:00,E,Sports and Outdoors,62,66
1876,20513,45,50.29,Spain,21-01-2020 14:00,D,Toys and Games,,37
1508,32288,76,39.78,Netherlands,21-01-2020 15:00,E,Sports and Outdoors,67,38
1626,33550,77,55.92,United Kingdom,21-01-2020 16:00,B,Clothing,63,1
1422,25174,59,30.23,Netherlands,21-01-2020 17:00,E,Sports and Outdoors,52,48
1189,23566,3,48.83,United Kingdom,21-01-2020 18:00,C,Home and Kitchen,64,82
1943,23938,39,33.81,United Kingdom,21-01-2020 19:00,E,Sports and Outdoors,58,35
1124,21471,51,19.92,United Kingdom,21-01-2020 20:00,A,Electronics,30,71
1005,36721,8,65.11,France,21-01-2020 21:00,D,Toys and Games,22,86
1457,27051,46,67.51,Germany,21-01-2020 22:00,C,Home and Kitchen,22,53
1890,27444,66,83.01,France,21-01-2020 23:00,B,Clothing,39,25
1553,23412,6,87.54,Germany,22-01-2020 00:00,E,Sports and Outdoors,51,42
1569,22392,58,70.59,France,22-01-2020 01:00,E,Sports and Outdoors,18,23
1938,35729,41,68.91,Germany,22-01-2020 02:00,B,Clothing,34,9
1521,20976,79,6.14,United Kingdom,22-01-2020 03:00,E,Sports and Outdoors,68,27
1088,30437,54,11.42,United Kingdom,22-01-2020 04:00,A,Electronics,66,75
1845,24068,76,81.35,Germany,22-01-2020 05:00,C,Home and Kitchen,26,51
1110,29895,41,23.68,Germany,22-01-2020 06:00,E,Sports and Outdoors,27,91
1550,37255,,35.88,Netherlands,22-01-2020 07:00,B,Clothing,32,92
1396,23409,96,,United Kingdom,22-01-2020 08:00,B,Clothing,62,57
1970,38973,70,19.92,France,22-01-2020 09:00,C,Home and Kitchen,46,82
1678,32744,,77.65,Netherlands,22-01-2020 10:00,A,Electronics,42,36
1010,21549,47,26.56,Germany,22-01-2020 11:00,C,Home and Kitchen,38,34
1621,35085,77,45.18,France,22-01-2020 12:00,E,Sports and Outdoors,34,
1496,31699,23,15.59,,22-01-2020 13:00,A,Electronics,44,55
1015,34736,74,67.95,Spain,22-01-2020 14:00,A,Electronics,45,46
1032,22621,14,72.96,Spain,22-01-2020 15:00,B,Clothing,40,52
1744,22529,61,36.49,France,22-01-2020 16:00,A,Electronics,56,
1488,30349,67,78.58,Germany,22-01-2020 17:00,E,Sports and Outdoors,53,28
1187,34741,76,24.37,France,22-01-2020 18:00,E,Sports and Outdoors,20,86
1735,28351,25,69.34,Netherlands,22-01-2020 19:00,E,Sports and Outdoors,50,88
1570,30294,65,73.13,,22-01-2020 20:00,D,Toys and Games,24,30
,31000,96,96.88,Spain,22-01-2020 21:00,A,Electronics,22,45
1050,30191,24,23.62,Germany,22-01-2020 22:00,A,Electronics,43,38
1270,26399,53,9.82,Netherlands,22-01-2020 23:00,E,Sports and Outdoors,34,
1463,22581,73,26.67,United Kingdom,23-01-2020 00:00,B,Clothing,34,70
1042,33926,50,12.72,United Kingdom,23-01-2020 01:00,A,Electronics,,97
1538,,1,,Spain,23-01-2020 02:00,D,Toys and Games,20,47
1567,38695,39,33.74,Spain,23-01-2020 03:00,A,Electronics,20,59
1120,39179,74,41.69,Spain,23-01-2020 04:00,C,Home and Kitchen,51,79
1624,35168,44,90.42,Netherlands,,D,Toys and Games,25,79
1315,24328,94,19.96,Germany,23-01-2020 06:00,B,Clothing,62,
1114,26823,5,97.19,Spain,23-01-2020 07:00,D,Toys and Games,23,14
1620,39972,68,81.11,France,23-01-2020 08:00,D,Toys and Games,54,42
1991,39500,72,,Spain,,A,Electronics,62,61
1453,23747,80,92.98,Netherlands,23-01-2020 10:00,D,Toys and Games,39,59
1686,,65,75.45,Germany,23-01-2020 11:00,E,Sports and Outdoors,50,8
1623,24430,79,78.98,Spain,23-01-2020 12:00,D,Toys and Games,,57
1611,38835,88,,United Kingdom,23-01-2020 13:00,A,Electronics,24,22
1519,27331,15,51.29,Spain,23-01-2020 14:00,E,Sports and Outdoors,66,84
1958,31180,50,93.28,Spain,23-01-2020 15:00,B,Clothing,57,88
1984,,6,,Germany,23-01-2020 16:00,C,Home and Kitchen,36,21
1646,37495,,4.67,France,23-01-2020 17:00,D,Toys and Games,65,28
,31503,69,76.39,Spain,23-01-2020 18:00,E,Sports and Outdoors,63,49
1336,32598,39,57.53,Spain,23-01-2020 19:00,E,Sports and Outdoors,69,23
1239,29786,98,81.58,Netherlands,23-01-2020 20:00,B,Clothing,27,88
1733,30921,96,,Germany,23-01-2020 21:00,B,Clothing,40,54
,29473,29,62.31,Netherlands,23-01-2020 22:00,C,Home and Kitchen,19,23
1144,39969,93,25.15,Spain,23-01-2020 23:00,C,Home and Kitchen,38,68
1376,34464,88,90.38,Spain,24-01-2020 00:00,A,Electronics,41,
1003,31020,46,11.44,United Kingdom,24-01-2020 01:00,C,Home and Kitchen,65,
1793,22373,31,84.39,Netherlands,24-01-2020 02:00,C,Home and Kitchen,30,94
1845,34352,24,9.31,Germany,24-01-2020 03:00,E,Sports and Outdoors,22,28
,35344,15,3,Spain,24-01-2020 04:00,D,Toys and Games,35,95
1196,28533,76,23.89,,24-01-2020 05:00,D,Toys and Games,69,97
1388,33125,20,33.64,United Kingdom,24-01-2020 06:00,C,Home and Kitchen,28,50
1639,24723,4,62.84,France,24-01-2020 07:00,A,Electronics,,83
1260,39202,58,,Germany,24-01-2020 08:00,A,Electronics,49,63
1602,39309,77,44.01,United Kingdom,24-01-2020 09:00,D,Toys and Games,45,10
1836,29464,61,20.82,Germany,24-01-2020 10:00,B,Clothing,39,89
1770,20709,10,85.6,,24-01-2020 11:00,E,Sports and Outdoors,62,37
1933,26992,41,4.97,France,24-01-2020 12:00,C,Home and Kitchen,45,13
1093,20738,53,35.92,Germany,24-01-2020 13:00,E,Sports and Outdoors,18,70
1256,33233,,63.32,France,24-01-2020 14:00,C,Home and Kitchen,23,30
1135,34692,71,91.35,Germany,24-01-2020 15:00,C,Home and Kitchen,28,87
1524,24590,76,86.87,Germany,24-01-2020 16:00,D,Toys and Games,59,80
1979,33718,48,89.57,Netherlands,24-01-2020 17:00,,,50,72
1709,23718,15,6.75,France,24-01-2020 18:00,E,Sports and Outdoors,33,80
1497,33105,7,84.17,Germany,24-01-2020 19:00,B,Clothing,30,11
1177,28201,72,78.1,Netherlands,24-01-2020 20:00,B,Clothing,38,1
1111,,71,,Netherlands,24-01-2020 21:00,E,Sports and Outdoors,65,86
1263,36054,43,31.5,,24-01-2020 22:00,B,Clothing,64,18
1413,29929,4,91.22,Spain,24-01-2020 23:00,B,Clothing,56,11
1368,38962,51,40.56,France,25-01-2020 00:00,C,Home and Kitchen,63,84
1935,37942,71,63.59,Germany,25-01-2020 01:00,D,Toys and Games,41,10
1590,24545,59,42.71,Spain,25-01-2020 02:00,C,Home and Kitchen,60,48
,25339,41,,,25-01-2020 03:00,B,Clothing,44,61
1767,35353,61,54.89,France,25-01-2020 04:00,C,Home and Kitchen,62,
1585,39100,30,,France,25-01-2020 05:00,C,Home and Kitchen,54,60
1382,24302,18,79.38,France,,A,Electronics,67,22
1672,21809,30,63.55,Spain,25-01-2020 07:00,C,Home and Kitchen,20,75
1510,25830,,69.13,Germany,25-01-2020 08:00,C,Home and Kitchen,29,99
1712,,52,23.49,Netherlands,25-01-2020 09:00,D,Toys and Games,24,9
1880,36156,48,96.97,France,25-01-2020 10:00,E,Sports and Outdoors,37,15
1819,35869,,66.19,Netherlands,25-01-2020 11:00,A,Electronics,32,83
1376,39315,37,20.12,Netherlands,25-01-2020 12:00,A,Electronics,18,37
1544,22130,71,,Netherlands,25-01-2020 13:00,A,Electronics,68,70
1072,24412,93,17.78,France,25-01-2020 14:00,A,Electronics,27,44
1973,30884,98,6.81,France,25-01-2020 15:00,D,Toys and Games,31,69
1503,22796,53,52.99,France,25-01-2020 16:00,E,Sports and Outdoors,32,3
1351,34007,45,55.58,France,25-01-2020 17:00,D,Toys and Games,51,10
1804,34965,49,,United Kingdom,,A,Electronics,66,77
1709,26745,49,35.16,Germany,,E,Sports and Outdoors,42,4
1324,32887,82,94.6,United Kingdom,25-01-2020 20:00,D,Toys and Games,48,56
1387,,47,28.86,Spain,25-01-2020 21:00,E,Sports and Outdoors,27,40
1827,21555,25,15.98,United Kingdom,25-01-2020 22:00,D,Toys and Games,54,33
1239,31882,91,99.26,United Kingdom,25-01-2020 23:00,E,Sports and Outdoors,23,98
1975,31764,27,30.58,United Kingdom,26-01-2020 00:00,,,23,
1073,24443,12,68.19,Germany,26-01-2020 01:00,A,Electronics,45,60
1030,33583,23,23.54,Netherlands,26-01-2020 02:00,A,Electronics,55,21
1478,28522,17,55.24,Spain,26-01-2020 03:00,A,Electronics,31,69
1013,30136,44,38.94,Spain,26-01-2020 04:00,D,Toys and Games,30,
1716,29876,71,96.18,Germany,26-01-2020 05:00,E,Sports and Outdoors,30,57
1315,20746,24,43.56,United Kingdom,26-01-2020 06:00,E,Sports and Outdoors,27,77
1067,22184,71,58.63,Netherlands,26-01-2020 07:00,B,Clothing,33,40
,34052,93,94.5,France,26-01-2020 08:00,,,56,81
1537,29576,60,98.93,Germany,26-01-2020 09:00,A,Electronics,52,64
1919,29210,53,10.62,Netherlands,26-01-2020 10:00,A,Electronics,32,10
1695,35079,92,83.51,Germany,26-01-2020 11:00,A,Electronics,40,74
1648,27148,87,38.52,Germany,26-01-2020 12:00,B,Clothing,54,66
1290,32855,74,59.69,France,26-01-2020 13:00,B,Clothing,25,85
1617,35473,16,37.82,Netherlands,26-01-2020 14:00,B,Clothing,43,65
1974,38408,98,40.41,United Kingdom,26-01-2020 15:00,A,Electronics,39,30
1023,29734,,16.31,Netherlands,26-01-2020 16:00,E,Sports and Outdoors,22,82
1414,34219,66,57.49,Netherlands,26-01-2020 17:00,A,Electronics,51,35
1850,39095,,54.9,United Kingdom,26-01-2020 18:00,B,Clothing,44,53
1961,31238,69,19.34,France,26-01-2020 19:00,B,Clothing,36,39
1705,34357,78,54.4,Netherlands,26-01-2020 20:00,C,Home and Kitchen,60,22
1680,27197,95,97.32,United Kingdom,26-01-2020 21:00,D,Toys and Games,60,67
1035,,40,71.58,Germany,26-01-2020 22:00,C,Home and Kitchen,52,
1100,25529,6,48.36,Germany,26-01-2020 23:00,C,Home and Kitchen,62,80
1545,,64,91.65,United Kingdom,27-01-2020 00:00,A,Electronics,37,67
1888,,28,57.74,Germany,27-01-2020 01:00,D,Toys and Games,68,75
1038,27655,9,13.94,,27-01-2020 02:00,D,Toys and Games,64,17
1210,25417,6,54.98,United Kingdom,27-01-2020 03:00,A,Electronics,55,19
1741,36133,17,18.51,Netherlands,,E,Sports and Outdoors,30,60
1790,26324,40,76.87,Spain,27-01-2020 05:00,A,Electronics,,72
1591,28313,99,96.73,France,27-01-2020 06:00,E,Sports and Outdoors,35,78
1749,34459,76,36.4,,27-01-2020 07:00,E,Sports and Outdoors,18,90
1171,36649,45,43.77,France,27-01-2020 08:00,D,Toys and Games,49,89
,38508,82,42.44,United Kingdom,27-01-2020 09:00,A,Electronics,42,51
1441,36815,43,28.89,Spain,27-01-2020 10:00,A,Electronics,38,48
1058,24974,98,79.52,France,,D,Toys and Games,44,57
1409,,46,61.96,Netherlands,27-01-2020 12:00,C,Home and Kitchen,28,10
1533,35473,63,6.87,France,27-01-2020 13:00,A,Electronics,65,32
1364,21085,1,,Spain,27-01-2020 14:00,B,Clothing,18,79
1366,38869,59,19.12,Netherlands,27-01-2020 15:00,B,Clothing,36,68
1343,35771,63,97.93,Netherlands,27-01-2020 16:00,A,Electronics,49,28
1749,28292,79,37.98,United Kingdom,27-01-2020 17:00,E,Sports and Outdoors,25,4
,30346,18,61.84,United Kingdom,27-01-2020 18:00,D,Toys and Games,36,61
1340,27202,86,8.24,Germany,27-01-2020 19:00,E,Sports and Outdoors,33,77
1605,39432,82,34.79,Spain,27-01-2020 20:00,B,Clothing,52,12
1755,33174,,80.33,Netherlands,27-01-2020 21:00,B,Clothing,19,
1522,37183,20,,Spain,27-01-2020 22:00,D,Toys and Games,29,29
1628,25611,56,90.51,France,,B,Clothing,46,87
1264,34191,54,,France,28-01-2020 00:00,C,Home and Kitchen,27,13
1523,25263,48,92.89,,28-01-2020 01:00,B,Clothing,39,38
1665,28626,54,98.27,Netherlands,28-01-2020 02:00,E,Sports and Outdoors,51,58
1037,31996,89,45.66,Netherlands,28-01-2020 03:00,E,Sports and Outdoors,38,35
1130,30805,16,56.73,Germany,28-01-2020 04:00,C,Home and Kitchen,54,40
1381,29107,20,83.57,France,28-01-2020 05:00,E,Sports and Outdoors,22,76
1224,30467,47,22.54,Netherlands,28-01-2020 06:00,E,Sports and Outdoors,23,94
1142,28839,97,86.23,Spain,28-01-2020 07:00,E,Sports and Outdoors,49,5
1430,,7,59.4,Netherlands,28-01-2020 08:00,A,Electronics,20,2
1388,32270,23,72.69,France,28-01-2020 09:00,C,Home and Kitchen,27,30
1053,37815,75,8.45,Netherlands,28-01-2020 10:00,C,Home and Kitchen,22,99
1023,33887,33,76.74,Netherlands,28-01-2020 11:00,B,Clothing,,10
1394,22361,40,31.42,United Kingdom,28-01-2020 12:00,C,Home and Kitchen,37,73
,,5,80.62,,28-01-2020 13:00,D,Toys and Games,54,81
,20723,45,51.16,Germany,,C,Home and Kitchen,48,38
1672,21547,41,27.82,Germany,28-01-2020 15:00,D,Toys and Games,64,
1982,28275,8,95.3,Spain,28-01-2020 16:00,E,Sports and Outdoors,34,94
1585,33405,81,76.62,Netherlands,28-01-2020 17:00,D,Toys and Games,66,35
1184,21365,82,98.58,Spain,28-01-2020 18:00,A,Electronics,41,71
1947,33659,50,36.76,France,,E,Sports and Outdoors,35,12
1191,23853,91,65.1,France,28-01-2020 20:00,D,Toys and Games,43,42
1938,24682,31,61.35,United Kingdom,28-01-2020 21:00,E,Sports and Outdoors,59,98
1731,31391,4,68.91,United Kingdom,28-01-2020 22:00,A,Electronics,24,49
1486,25960,66,4.31,Netherlands,28-01-2020 23:00,E,Sports and Outdoors,60,67
1632,39882,56,29.53,Netherlands,29-01-2020 00:00,E,Sports and Outdoors,31,33
1720,35464,5,,Spain,29-01-2020 01:00,C,Home and Kitchen,58,13
1383,39369,81,42.67,Spain,29-01-2020 02:00,B,Clothing,66,75
1811,32286,54,96.08,Netherlands,29-01-2020 03:00,D,Toys and Games,19,20
1345,21567,96,21.74,Netherlands,29-01-2020 04:00,B,Clothing,47,95
1472,24191,93,99.74,United Kingdom,29-01-2020 05:00,A,Electronics,66,33
1675,29718,80,69.91,United Kingdom,29-01-2020 06:00,A,Electronics,34,34
1779,,1,77.75,United Kingdom,29-01-2020 07:00,E,Sports and Outdoors,,50
1951,26751,76,39.99,Netherlands,29-01-2020 08:00,B,Clothing,27,
