CustomerID,Age,Gender,AnnualIncome,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,ProductCategory,LoyaltyProgramMember,CustomerRating
380,23,Other,34859,51.3482822,29,15-01-2024,Books,0,1.903913539
381,52,Male,47236,477.7562776,37,16-01-2024,Home,0,3.557873758
382,58,Female,51899,307.4085618,43,17-01-2024,Clothing,1,2.828009238
383,54,Female,52083,5.627698073,22,18-01-2024,Clothing,1,2.600581869
384,41,Female,87708,,24,19-01-2024,Clothing,1,3.37140802
385,46,Female,36663,263.2473417,7,20-01-2024,Books,0,2.965070514
386,66,Other,113076,135.021519,,21-01-2024,Clothing,0,2.213936834
387,63,Male,39053,384.8031929,48,22-01-2024,Books,1,3.236245151
388,48,Other,31085,463.6994492,12,23-01-2024,Home,1,3.677994306
389,52,Female,50564,244.4269575,23,24-01-2024,Electronics,0,1.106772634
390,50,Other,109745,161.1989698,15,25-01-2024,Toys,1,2.863486916
391,69,Male,79095,395.5278363,33,26-01-2024,Home,0,1.230733138
392,38,Other,89517,342.4838214,13,27-01-2024,Books,0,1.745621656
393,49,Male,41153,444.9324795,23,28-01-2024,,0,3.242034936
394,40,Other,25247,347.7944363,38,29-01-2024,Toys,1,4.464755661
395,50,Male,30553,125.5465278,32,30-01-2024,Electronics,1,4.531222717
396,20,Male,40811,466.1713286,45,31-01-2024,Toys,0,1.279776041
397,35,Female,115381,56.89369487,,01-02-2024,Books,0,2.676420345
398,42,Male,26135,137.6316613,1,02-02-2024,Toys,1,3.332025932
399,59,Female,25573,262.4963308,47,03-02-2024,Home,0,1.588279618
400,48,Female,99267,285.0423029,45,04-02-2024,Clothing,1,4.061728867
401,20,Female,27189,12.57874038,5,05-02-2024,Home,1,3.976941034
402,57,Other,100077,391.3834993,13,06-02-2024,Books,1,4.613364055
403,63,Other,63646,183.9956226,5,07-02-2024,Electronics,0,1.033944048
404,41,Other,96623,206.1771778,32,08-02-2024,Toys,0,1.866736976
405,67,Other,73687,405.6379245,21,09-02-2024,Electronics,0,4.308746857
406,49,Male,88312,192.7452789,24,10-02-2024,Books,0,3.682320203
407,64,Male,47564,28.37631386,18,11-02-2024,Toys,1,4.577559415
408,39,Other,48835,92.33768638,21,12-02-2024,Home,0,1.228718618
409,40,Male,81587,478.1720703,10,13-02-2024,Home,1,3.387855863
410,19,Male,27697,39.85065439,24,14-02-2024,Books,0,3.2761863
411,44,Female,100165,180.6909445,40,15-02-2024,Toys,0,1.142697665
412,59,Female,93922,254.0736877,47,16-02-2024,Home,0,3.054088308
413,19,Female,37046,249.1740095,21,,Books,0,3.438081245
414,43,Female,77823,6.960171791,25,18-02-2024,Books,0,1.765172697
415,34,Male,93580,253.0755521,23,19-02-2024,Electronics,1,2.093318332
416,57,Other,73370,194.9673667,22,20-02-2024,Home,0,
417,50,Male,29615,486.1792711,4,21-02-2024,Toys,0,2.87320379
418,26,Male,25060,83.78374658,34,22-02-2024,Home,0,4.43205463
419,60,Male,96436,180.3063274,6,23-02-2024,Home,0,2.369527064
420,65,Female,80519,212.6433351,28,24-02-2024,Home,0,2.066638634
421,56,Female,91117,198.3933009,31,25-02-2024,Books,1,4.939463761
422,46,Female,81158,334.5862597,35,26-02-2024,Clothing,0,4.644543081
423,59,Other,54782,111.6788645,39,27-02-2024,Clothing,1,1.11597098
424,43,Male,105709,114.4304186,42,28-02-2024,Electronics,0,4.082914461
425,52,Other,98533,365.9594195,23,29-02-2024,Home,1,1.441339095
426,67,Female,78255,252.6438067,6,01-03-2024,Clothing,0,1.109940779
427,42,Other,92684,210.5020596,16,02-03-2024,Electronics,0,2.094782064
428,41,Male,76918,88.75551058,2,03-03-2024,Books,1,2.077383516
429,30,Male,104284,97.82597534,24,04-03-2024,Home,0,4.277275049
430,24,Female,99558,10.22306022,17,05-03-2024,Toys,1,3.842668984
431,53,Female,105549,50.25600309,45,06-03-2024,Books,0,4.926437709
432,62,Other,101422,280.6351539,1,07-03-2024,Electronics,1,3.846051601
433,37,Female,45256,446.4771994,6,08-03-2024,Books,1,2.673022213
434,18,Female,50005,147.1465587,5,09-03-2024,Toys,1,3.795710644
435,25,Male,26638,167.2348768,45,10-03-2024,Books,0,4.997836269
436,63,Female,57419,62.22477725,29,11-03-2024,Electronics,1,3.84056753
437,33,Female,53377,197.3723181,12,12-03-2024,Toys,0,4.046725424
438,31,Male,63116,,39,13-03-2024,Toys,1,4.753460061
439,29,Male,56634,459.2123446,47,14-03-2024,Books,1,1.454605045
440,68,Other,102291,338.1901173,3,15-03-2024,Toys,1,3.819137174
441,40,Female,43382,495.4206606,48,16-03-2024,Books,0,4.403223832
442,32,Male,76063,441.9974655,1,17-03-2024,Home,0,4.817514401
443,45,Other,42394,239.1303439,27,18-03-2024,Toys,0,1.843877159
444,51,Other,87789,262.2440904,48,19-03-2024,Books,1,3.015716031
445,19,Female,20864,99.33514303,24,20-03-2024,Home,0,3.722219391
446,49,Female,119572,233.7094747,44,21-03-2024,Toys,0,1.989870918
447,40,Other,60222,451.9987974,19,22-03-2024,Home,,3.401891453
448,39,Male,33666,30.1724447,8,23-03-2024,Toys,1,2.03031513
449,68,Other,40955,432.4606175,44,24-03-2024,Electronics,0,2.333828082
,42,Female,101845,173.7691618,47,25-03-2024,Electronics,0,2.766074786
451,39,Male,89590,450.2588187,2,26-03-2024,,0,3.116760395
452,39,Male,86471,470.7355536,30,27-03-2024,Clothing,1,2.797463487
453,66,Other,108314,337.0781191,30,28-03-2024,Electronics,1,2.972782079
454,69,Female,63298,333.8897744,49,29-03-2024,Clothing,1,2.194355025
455,59,Other,83108,229.1133972,39,30-03-2024,Home,1,1.635860376
456,23,Other,68924,418.5924111,45,31-03-2024,Home,1,1.189399909
457,32,Other,36709,480.9983154,32,01-04-2024,Clothing,0,1.78391489
458,60,Male,29726,388.6654912,1,02-04-2024,Books,0,3.327774566
459,54,Male,80824,312.8586832,38,03-04-2024,Toys,0,4.144461791
460,50,Female,60542,305.3624834,13,04-04-2024,Clothing,1,1.67699039
461,25,Female,40245,425.4876013,11,05-04-2024,Clothing,1,1.434221431
462,61,Other,54753,272.8958641,10,06-04-2024,Clothing,0,3.997161442
463,61,Other,99788,402.9106437,48,07-04-2024,Clothing,0,2.220633322
464,22,Other,41316,256.8982013,26,08-04-2024,Clothing,0,4.805997757
465,56,Female,104698,35.90991611,20,09-04-2024,Books,1,3.857271882
466,21,Male,35960,195.0537694,17,10-04-2024,Electronics,1,2.307024189
467,23,Male,50791,224.998274,17,11-04-2024,Toys,1,2.158170991
468,62,Other,45216,75.10053627,4,12-04-2024,Electronics,1,3.094793545
469,49,Other,52467,55.73568295,5,13-04-2024,Clothing,1,1.316578673
470,69,Other,84427,270.0551501,23,14-04-2024,Electronics,0,1.470706051
471,47,Other,82047,47.1461001,46,15-04-2024,Books,0,1.703431525
472,64,Female,93290,154.9578581,10,16-04-2024,Home,1,4.098894373
473,52,Male,67014,373.5755031,46,17-04-2024,Electronics,1,
474,57,Other,24078,482.3939289,28,18-04-2024,Toys,,1.042268491
475,69,Female,98389,360.3459374,33,19-04-2024,Books,1,3.69406611
476,33,Other,70519,496.3496465,43,20-04-2024,Home,1,2.694760715
477,30,Other,,350.6772958,26,21-04-2024,Books,0,3.04340946
478,67,Male,69052,150.428263,48,22-04-2024,Clothing,1,1.856464974
479,59,Other,34389,337.6660076,29,23-04-2024,Home,,3.207128914
480,47,Male,115961,352.5675988,27,24-04-2024,Toys,0,4.916612959
481,36,Male,88111,189.0048574,18,25-04-2024,Home,1,1.293778764
482,34,Male,113715,13.76835605,40,26-04-2024,Toys,1,2.135669599
483,36,Female,70733,,10,27-04-2024,Clothing,0,1.971990371
484,45,Female,54754,15.74154716,42,28-04-2024,Toys,0,1.994197243
485,43,Male,38624,317.4380986,5,29-04-2024,Books,1,2.51482543
486,54,Other,105886,85.99016193,10,30-04-2024,Electronics,0,4.272439139
487,43,Male,46681,284.9737462,21,01-05-2024,Books,0,4.65143476
488,40,,109524,254.4369476,24,02-05-2024,Books,1,1.80886035
,26,Male,101006,11.68925294,38,03-05-2024,Home,0,3.171799752
490,29,Other,44704,184.6185794,3,04-05-2024,Clothing,1,3.547595889
491,18,Female,,302.5401279,40,05-05-2024,Electronics,0,3.087309897
492,18,Other,114108,425.0602432,31,06-05-2024,Toys,0,2.736305577
493,64,Male,27493,444.8778463,41,07-05-2024,Home,1,1.767902023
494,51,Female,89639,244.5057352,37,08-05-2024,Clothing,1,2.952877437
495,49,Other,74383,365.5691312,2,09-05-2024,Electronics,1,2.604859311
496,65,Other,,161.6450154,2,10-05-2024,Books,0,4.18225345
497,42,Other,89280,174.3822709,39,11-05-2024,Clothing,1,4.054417437
498,57,Other,67234,101.259442,49,12-05-2024,Clothing,1,1.535994725
499,62,Other,67291,283.1643144,42,13-05-2024,Clothing,0,1.35407621
500,18,Female,112868,160.7092547,44,14-05-2024,Books,0,4.632615773
501,33,Female,25594,46.76359374,34,15-05-2024,,0,3.142033556
502,56,Female,27371,344.0780129,42,16-05-2024,Home,1,4.431203749
503,22,Female,67315,355.3378378,20,17-05-2024,Toys,0,1.232604482
504,39,Male,103564,183.1962473,33,18-05-2024,Electronics,0,3.106062466
505,46,Female,99526,42.97808273,4,19-05-2024,Home,1,3.157706058
506,20,Other,36626,216.0173701,45,20-05-2024,Electronics,0,4.44280813
507,29,Other,106005,223.9560517,44,21-05-2024,Books,0,1.390439993
508,43,Female,27130,335.992088,11,22-05-2024,Toys,1,1.961782255
509,33,Other,26828,161.1311137,42,23-05-2024,Clothing,0,2.626153256
510,68,Female,77514,342.8866435,47,24-05-2024,Home,1,4.463365902
511,54,Other,72664,436.3868282,5,25-05-2024,Clothing,1,4.75553326
512,39,Male,37883,122.555591,25,26-05-2024,Electronics,1,4.970898478
513,46,Male,63059,489.5651803,49,27-05-2024,Clothing,1,4.836773946
514,31,Female,104078,196.2522279,37,28-05-2024,Clothing,1,1.023767023
515,45,Female,62932,137.2930491,34,29-05-2024,Books,0,1.190833366
516,22,Female,81269,213.6480353,9,30-05-2024,Books,1,1.590427277
517,64,Other,95986,51.72675057,6,31-05-2024,Toys,1,2.395448387
518,66,Female,105959,67.22442372,18,01-06-2024,Electronics,1,4.319672124
519,47,Male,22035,210.1448532,14,02-06-2024,Books,1,4.570624781
520,63,Other,60745,382.4100384,19,03-06-2024,Books,0,1.747337625
521,69,Female,37241,450.6545586,14,04-06-2024,Toys,0,3.478656606
522,22,Other,72975,334.0849054,40,05-06-2024,Home,0,4.66944794
523,29,Other,43154,,17,06-06-2024,Toys,1,2.854926944
524,33,Female,45625,337.6497823,35,07-06-2024,Clothing,0,1.414174288
525,43,Other,64950,319.5368207,29,08-06-2024,Clothing,,2.8312546
526,43,Male,118602,403.8531396,42,09-06-2024,Books,1,2.503179609
527,65,Male,76396,413.49809,17,10-06-2024,Books,1,3.310631984
528,38,Other,119227,434.7605225,43,11-06-2024,Toys,0,2.754634738
529,56,Female,33331,209.9950997,8,12-06-2024,Toys,0,1.069383707
530,53,Other,83927,350.4428757,1,13-06-2024,Electronics,0,4.975990934
531,50,Male,,137.7839277,45,14-06-2024,Clothing,0,3.174160951
532,47,Other,104719,499.6714586,36,15-06-2024,Toys,1,2.894523022
533,54,Other,83014,91.79044948,7,16-06-2024,Home,1,4.818469486
534,40,Male,59346,10.00664367,46,17-06-2024,Electronics,1,1.62344147
535,27,Other,90411,78.66031369,5,18-06-2024,Toys,1,1.75695041
536,22,Other,74478,389.0567833,24,19-06-2024,Books,1,4.232058996
537,53,Female,32254,226.1579199,28,20-06-2024,Toys,0,2.04332432
538,51,Female,75734,226.5126227,43,21-06-2024,Books,1,4.196908425
,69,Male,48621,477.7363452,17,22-06-2024,Books,1,2.086133932
540,48,Male,96441,460.2192795,37,23-06-2024,Clothing,0,1.132750521
541,27,Male,66121,159.0413952,20,24-06-2024,Clothing,1,3.068058896
542,36,Female,101418,108.4837737,3,25-06-2024,Toys,0,1.786745737
543,49,Male,80197,424.9986939,37,26-06-2024,Toys,1,4.031385172
544,18,Male,104577,453.4794402,26,27-06-2024,Home,1,3.564798533
545,22,Male,114634,273.0904768,15,28-06-2024,,1,4.694410672
546,62,Female,62431,316.564737,48,29-06-2024,Electronics,0,4.131953429
,,Other,119245,132.1725709,8,30-06-2024,Toys,1,1.723103819
,33,Male,,401.3973305,13,01-07-2024,Clothing,0,4.200632947
549,41,Other,110025,317.9006021,48,02-07-2024,Home,1,3.566948179
550,33,Male,103163,254.2391881,3,03-07-2024,Electronics,1,3.675806567
551,19,Other,91232,34.75373526,1,04-07-2024,Toys,0,4.329051544
552,66,Female,68994,458.3878064,9,05-07-2024,Clothing,0,3.295296277
553,45,Female,99079,309.6484531,31,06-07-2024,Clothing,1,2.864014057
554,49,Male,32615,100.3820919,41,07-07-2024,Clothing,0,3.546564141
555,44,Other,21466,305.1611279,26,08-07-2024,Books,1,2.191829716
556,37,Female,50771,340.3443603,17,09-07-2024,Clothing,1,1.730388524
557,41,Male,103886,265.2563167,34,,Toys,0,3.466351352
558,29,Male,85911,360.4603603,9,11-07-2024,Home,0,1.935393476
559,67,Female,118566,292.8197042,13,12-07-2024,Toys,0,1.319660437
560,52,Female,40746,474.1459431,5,13-07-2024,Clothing,1,1.002216738
561,50,Male,108422,31.58005391,41,14-07-2024,Home,0,3.433277606
562,50,Other,80739,57.59162569,13,15-07-2024,Electronics,1,2.448595134
563,68,Other,118187,90.96746029,1,16-07-2024,Electronics,0,4.009243883
564,60,Other,93369,346.6346799,25,17-07-2024,Toys,0,2.500705593
565,54,Male,21893,324.569957,47,18-07-2024,Home,0,2.944013793
566,29,Female,50573,446.5691358,4,19-07-2024,Toys,0,2.628339891
567,20,Male,116907,367.7743392,36,20-07-2024,Home,0,3.602299164
568,18,Female,,256.6359663,10,21-07-2024,Home,1,2.424556648
569,50,Other,97362,495.9567373,28,,Toys,0,4.8550706
570,57,Other,119956,136.7234383,6,23-07-2024,Home,0,4.744587946
571,27,Female,107460,417.4298716,27,24-07-2024,Clothing,1,4.392111611
572,60,Female,53367,216.2612342,12,25-07-2024,Home,1,4.681201082
573,61,Male,41199,326.1238937,48,26-07-2024,Home,1,2.796558754
574,46,Other,111404,364.9978929,3,27-07-2024,Toys,1,3.145721587
575,30,Male,94328,318.7082732,46,,Electronics,0,3.96837037
576,29,Male,77724,74.55111504,33,29-07-2024,Books,0,3.7845837
577,48,Male,106133,224.2607503,10,30-07-2024,Home,1,4.562714382
578,63,Other,56405,,31,31-07-2024,Books,0,3.865324109
579,19,Male,118232,425.2766608,15,01-08-2024,Home,1,4.991538833
580,68,Male,35989,224.6046457,7,02-08-2024,Toys,1,2.394023199
581,67,Male,48931,459.7799159,36,03-08-2024,Toys,0,4.331990969
582,52,Male,29290,222.9852404,14,04-08-2024,Home,0,3.790539291
583,40,Male,58367,276.6460303,48,05-08-2024,Toys,1,3.765545781
584,34,Male,99878,399.1614131,14,06-08-2024,Toys,0,2.303342379
585,43,Other,110477,293.6185038,3,07-08-2024,Home,1,4.14240717
586,25,Male,99481,480.3079458,49,08-08-2024,Electronics,1,4.601504089
587,46,Female,96298,331.8662361,46,09-08-2024,Home,1,1.874193846
588,43,Male,50133,263.7411798,3,10-08-2024,Electronics,1,3.501987348
589,27,Male,47052,16.67802405,22,11-08-2024,Toys,0,2.568539316
590,43,Other,105489,209.7977843,19,12-08-2024,Electronics,1,4.958192477
591,51,Other,60475,153.1279675,35,13-08-2024,Toys,1,2.915331263
592,68,Female,102666,375.3123056,12,14-08-2024,Electronics,1,1.913280695
593,58,Female,116622,108.0974492,5,15-08-2024,Electronics,0,2.527430501
594,24,Other,77656,106.5839432,10,16-08-2024,Home,1,3.615353559
595,21,Other,24633,98.8119264,41,17-08-2024,Electronics,1,1.304357485
596,67,Male,37304,67.17972851,33,18-08-2024,Toys,0,3.414407681
597,62,Other,117820,158.9484668,13,19-08-2024,Home,1,4.724899037
598,28,Female,66546,443.5314466,35,20-08-2024,Electronics,1,4.401451151
599,46,Male,27008,388.5895938,32,21-08-2024,Home,1,1.270694147
600,53,Female,68291,368.9493521,11,22-08-2024,Books,1,4.973559515
601,42,Male,47405,399.6817188,48,23-08-2024,Home,0,3.794907695
602,38,Other,56386,138.3618552,38,24-08-2024,Books,0,1.649123297
603,53,,110909,444.2836369,24,25-08-2024,Books,0,1.049664357
604,27,Male,40827,72.9651707,35,26-08-2024,Home,1,1.685130545
605,54,Male,53040,171.4911347,19,27-08-2024,Toys,0,4.352703683
606,26,Other,80354,295.4403189,6,28-08-2024,Toys,0,1.0865573
607,41,Other,98543,55.93801873,40,29-08-2024,Toys,1,1.932589214
608,52,Other,38157,366.4144429,45,30-08-2024,,0,4.029222381
609,66,Female,117693,196.6867939,44,31-08-2024,Books,0,3.344442144
610,52,Male,55315,393.2808045,42,01-09-2024,Home,0,4.130942841
611,65,Other,55932,248.9836614,35,02-09-2024,Toys,1,3.984602015
612,53,Female,41164,94.53288959,4,03-09-2024,Toys,1,1.202405548
613,35,Female,34414,368.7070966,33,04-09-2024,Home,0,4.570045676
614,66,Female,34327,129.8112581,13,05-09-2024,Books,0,1.908127337
615,56,Other,20946,247.9510991,36,06-09-2024,Home,1,3.213569761
616,49,Other,34693,42.38896823,43,07-09-2024,Clothing,1,3.577152626
617,41,Male,47241,310.8439939,19,08-09-2024,Clothing,,1.674512844
618,40,Male,115790,334.5995943,43,09-09-2024,Home,1,4.904925027
619,49,Other,35540,192.4437339,12,10-09-2024,Books,0,2.952623824
620,54,Female,92255,477.4392763,11,11-09-2024,Toys,1,1.230570782
621,29,Female,84757,437.7136161,6,12-09-2024,Clothing,0,4.749048179
622,66,Female,61203,355.4307533,12,13-09-2024,Clothing,1,3.345071373
623,30,Male,45081,358.2577769,27,14-09-2024,Books,1,3.796772792
624,40,Female,81861,129.9388489,41,15-09-2024,Clothing,1,3.10070316
625,,Male,31350,330.1235394,25,16-09-2024,Clothing,1,4.338951819
626,52,Male,75512,103.1121013,42,17-09-2024,Books,0,1.132533849
627,58,Female,76809,76.28159584,3,18-09-2024,Home,0,2.073513461
628,47,Female,117557,499.7366076,3,19-09-2024,Toys,0,2.878593426
629,34,Other,62832,313.0760861,20,20-09-2024,Toys,1,1.306414465
630,66,Other,48369,218.338997,28,21-09-2024,Clothing,0,3.823626677
631,37,Female,51728,147.6414388,23,22-09-2024,Toys,1,2.574653656
632,65,Male,37576,303.9406196,48,23-09-2024,Home,1,2.090671961
633,42,Male,49001,29.54878657,3,24-09-2024,Clothing,0,1.013515387
634,39,Male,103384,51.8670903,42,25-09-2024,Toys,1,3.879321247
635,30,Male,20390,21.26406538,24,26-09-2024,Electronics,1,4.335237235
636,36,Male,107535,252.0890675,43,27-09-2024,Electronics,0,2.580162143
637,66,Other,65436,302.3002814,40,28-09-2024,Electronics,1,3.256871908
638,53,Female,31569,35.92748187,6,29-09-2024,Electronics,1,1.910746504
639,,Other,33029,362.0061114,20,30-09-2024,Electronics,0,3.488790585
640,58,Male,42490,119.0455604,11,01-10-2024,Clothing,0,1.048549833
641,36,Male,65875,344.1747196,32,02-10-2024,Books,1,2.954575588
642,29,Male,25867,491.0390843,27,03-10-2024,Books,0,3.576821927
643,26,Male,100820,347.0974057,21,04-10-2024,Clothing,1,4.672767093
644,24,Female,119515,442.1805612,44,05-10-2024,Clothing,0,2.525343268
645,45,Male,29121,474.3582608,48,06-10-2024,Home,1,4.060760812
646,31,Female,21539,245.9417689,13,07-10-2024,Books,0,3.39074812
647,48,Male,111024,352.6508648,22,08-10-2024,Electronics,0,4.708048452
648,69,Female,37027,426.7247805,35,09-10-2024,Clothing,1,2.593510703
649,36,Other,94229,181.5214119,47,10-10-2024,Electronics,0,2.276381359
650,,Male,28921,134.3916717,22,11-10-2024,,0,4.548567995
651,33,Female,70435,473.5662935,28,12-10-2024,Toys,1,1.196977606
652,22,Other,30310,364.5202327,21,13-10-2024,Toys,0,1.545541572
653,52,Male,83965,113.742656,46,14-10-2024,Clothing,0,1.329617738
654,29,Male,116444,227.2962794,18,15-10-2024,Home,0,4.372439826
655,42,Male,89922,399.2436259,31,16-10-2024,Electronics,1,1.042429693
656,69,Female,117799,275.7961805,46,17-10-2024,Clothing,0,4.446628622
657,38,Female,113948,326.7262886,37,18-10-2024,Home,1,2.805071181
658,53,Other,102839,378.11526,21,19-10-2024,Electronics,1,1.016101115
659,40,Female,32242,312.8945485,14,20-10-2024,Books,0,2.606580709
660,33,Female,28947,272.3392644,25,21-10-2024,Toys,1,1.747203364
661,56,Male,91466,376.0590708,27,22-10-2024,Home,1,3.49760195
662,62,Male,81816,365.1437025,40,23-10-2024,Electronics,1,3.71743516
663,59,Male,68785,316.7868381,23,24-10-2024,Clothing,1,2.950110282
664,56,Male,20507,183.0957596,31,25-10-2024,Electronics,0,1.162078102
665,31,Male,86972,,47,26-10-2024,Clothing,0,3.624515217
666,48,Male,47151,485.3670817,29,27-10-2024,Toys,0,4.368155134
667,22,Male,31618,60.63103648,47,28-10-2024,Toys,1,3.881297109
668,52,Other,94286,137.909934,30,29-10-2024,Electronics,1,4.319831676
669,40,Other,36122,248.7388708,26,30-10-2024,Electronics,0,1.802038094
670,46,,27354,419.1811946,20,31-10-2024,Clothing,1,4.555551759
671,60,Other,50979,86.01945355,38,01-11-2024,Clothing,0,2.288773803
672,28,Male,106436,142.092536,19,02-11-2024,Home,1,1.053619257
673,35,Other,99376,37.57011781,27,03-11-2024,Home,0,4.373566585
674,64,Male,72774,354.4627067,25,04-11-2024,Home,0,4.767285076
675,29,Other,25037,122.9136706,40,05-11-2024,Electronics,0,3.62223279
676,26,Female,48633,197.3940016,38,06-11-2024,Home,1,1.925746522
677,27,Other,44495,224.6322163,23,07-11-2024,Electronics,0,2.006977857
678,61,Other,84550,446.2003981,29,08-11-2024,Toys,1,2.866371494
679,34,Male,101384,208.6084937,15,09-11-2024,Books,1,4.591324318
680,55,Other,56483,76.88638486,3,10-11-2024,Toys,0,1.598390625
681,24,Female,93373,264.5358945,10,11-11-2024,Electronics,0,4.303894678
682,63,Male,54069,481.6642074,15,12-11-2024,Electronics,1,2.165211235
683,30,Male,27370,305.8043923,16,13-11-2024,Books,1,4.234344678
684,57,Other,91947,491.7766741,17,14-11-2024,Clothing,0,4.68108479
685,59,Male,59133,421.3481179,19,15-11-2024,Clothing,,2.709975488
686,26,Male,116035,22.80304933,11,16-11-2024,Clothing,1,2.460202616
687,67,Male,115761,330.9077997,48,17-11-2024,Home,0,4.208885276
688,44,Male,20692,146.9496044,5,18-11-2024,Clothing,0,3.11793153
689,19,Male,48926,282.0103435,5,19-11-2024,Home,0,3.737796194
